,product_name,Arima_SMAPE
169,P1267,0.030742847802857298
170,P1269,0.0
171,P1272,0.298786316744869
172,P1274,0.6592853682383721
173,P1276,0.6484354615767522
174,P1277,0.6917371555820355
175,P1279,0.8759409669534938
176,P1281,1.1111103703775882e-07
177,P1282,0.6046005549711106
178,P1283,0.48884572320557007
179,P1284,0.7373891277413049
180,P1285,0.7116761806612413
181,P1286,0.8120867906399338
182,P1287,0.1708006667362162
183,P1288,0.6906010498460429
184,P1289,0.8101438870148896
185,P1290,0.6187358246461914
186,P1291,0.7785051237741526
187,P1292,0.7651306070836305
188,P1293,0.6757864043629616
189,P1294,0.3027884666596148
190,P1295,0.8463499954575474
191,P1296,0.4943799873797998
192,P1297,0.6610887649938803
193,P1299,0.8580846826690569
194,P1300,0.7815818046457823
195,P1301,0.40105817674247035
196,P1302,0.667151153712273
197,P1303,0.6494220681972532
198,P1304,0.8177334464506691
199,P1306,0.7494006694269456
200,P1307,0.6776168260618162
201,P1308,0.7678635268206262
202,P1309,0.5724840816002703
203,P1310,0.656571841658268
204,P1313,0.3160807699236454
205,P1314,0.0
206,P1315,0.09041417038255484
207,P1316,0.3767352299399983
208,P1317,0.5631684273542741
209,P1319,0.37899953063839653
210,P1320,0.41732310781487636
211,P1321,0.570930349500853
212,P1322,0.7230379277247314
213,P1323,0.0
214,P1324,6.666639998931245e-07
215,P1325,0.6798989721546691
216,P1326,0.5593608638992698
217,P1327,0.5530618445580877
218,P1329,0.774516558611273
219,P1331,0.0
220,P1337,0.0
221,P1338,0.45831720561264067
222,P1339,0.0
223,P1343,0.6101708988233447
224,P1344,0.293687472814267
225,P1346,0.7882500572277996
226,P1348,0.0
227,P1351,0.8041835335899742
228,P1352,0.0
229,P1353,0.2027313868814663
230,P1355,0.907091867685364
231,P1357,0.8832475518967702
232,P1359,0.42461990700566954
233,P1362,0.8780735288604448
234,P1363,0.17896346572422683
235,P1365,0.848872468311421
236,P1366,1.6666665003661763e-07
237,P1367,0.6849586810772919
238,P1369,0.22097377029560428
239,P1372,0.5129999646209592
240,P1373,0.5852728527815909
241,P1374,0.0
242,P1376,0.8336271853998704
243,P1378,0.0
244,P1380,0.5403018604972232
245,P1381,0.0
246,P1382,0.0
247,P1383,0.0
248,P1385,1.9656018923619456e-08
249,P1386,0.6628000255872091
250,P1387,0.5351861622205061
251,P1388,0.5070441459143809
252,P1389,0.4702037170303226
253,P1390,0.26377207166636707
254,P1391,0.6135531713980212
255,P1392,0.24964813102927186
256,P1393,0.0
257,P1394,0.7427961680732968
258,P1395,0.7442292582732579
259,P1397,0.38976675615087486
260,P1430,0.22607746749909363
261,P1431,0.081989247311828
262,P1432,0.4204823105651073
263,P1433,0.09523809523579752
264,P1435,2.7777775413184713e-08
265,P1436,0.13136288964681553
266,P1437,0.23666622985191976
267,P1438,0.06060606058006612
268,P1440,0.08443540182598852
269,P1441,0.0638200183654728
270,P1442,0.23647058813380817
271,P1443,0.0
272,P1444,3.284072347398137e-09
273,P1445,0.0
274,P1446,0.0
275,P1448,0.0
276,P1450,0.02585469811428731
277,P1451,0.39629669680245105
278,P1452,0.22699110888458063
279,P1454,0.6262431644659345
280,P1456,0.25543050213636465
281,P1457,0.5046498716866243
282,P1458,0.0
283,P1459,1.6474464015203694e-08
284,P1460,0.0
285,P1461,0.18261490264148816
286,P1462,1.0582010379067697e-08
287,P1463,0.0
288,P1464,0.0
289,P1465,0.0
290,P1466,0.027105353975877766
291,P1468,0.10098472329399633
292,P1469,0.13706100820117728
293,P1470,0.188405797024904
294,P1471,0.08617065990890682
295,P1472,0.17721518987341767
296,P1473,0.31014262061034026
297,P1474,0.14467005065675098
298,P1475,0.0
299,P1476,1.6666658331221385e-07
300,P1477,2.2222192586074385e-07
301,P1478,7.407405755444074e-08
302,P1479,6.666657775822316e-07
303,P1482,0.6983112194408714
304,P1483,0.41707732492284366
305,P1484,0.6414467306885592
306,P1486,0.725808521279359
307,P1488,0.7401195035831805
308,P1490,0.7112047647076015
309,P1491,0.6896422771372962
310,P1492,0.7528674893941127
311,P1494,0.7714279374201178
312,P1495,0.0
313,P1498,0.3470805022521878
314,P1499,0.2040348452625126
315,P1500,0.0035263872192899948
316,P1506,0.6099255431145502
317,P1511,0.269869808295614
318,P1515,8.474576151940028e-09
319,P1518,0.0
320,P1520,0.0
321,P1522,0.7186980924810984
322,P1524,0.7931103968606414
323,P1525,0.0
324,P1526,0.7803577377741622
325,P1528,0.0
326,P1529,0.13063676898695087
327,P1530,0.19741061159422602
328,P1531,0.06584362130045707
329,P1534,0.38146350803566353
330,P1535,0.6993952056775279
331,P1536,0.35853930307859827
332,P1538,0.23904665001695813
333,P1539,0.7082211034057933
334,P1540,0.5281014428132339
335,P1541,0.0
336,P1542,0.49298273894206623
337,P1543,0.17663353430014683
338,P1544,0.11534025374855827
339,P1545,0.25211227249156853
340,P1546,0.14357807702686587
341,P1547,0.30196582645803416
342,P1548,0.48595434072036503
343,P1549,0.0
344,P1551,0.6965925978987006
345,P1552,0.0
346,P1560,0.7270106025356797
347,P1563,0.8070797607675284
348,P1566,0.7373628954967453
349,P1567,0.45969509510279194
350,P1569,0.612915642061107
351,P1571,0.8394533492972451
352,P1572,0.8595901904993033
353,P1573,0.6628615959644462
354,P1574,0.7875996659351558
355,P1577,0.813171254980958
356,P1578,0.8408704377698014
357,P1579,0.8171082317720954
358,P1580,0.8816015923575841
359,P1581,0.5445352628386757
360,P1582,0.730440081384787
361,P1583,0.7450595276504574
362,P1584,0.7870183423293299
363,P1587,0.7743658340276084
364,P1588,0.703395785691932
365,P1590,0.7429148463827172
366,P1591,0.7963897687113097
367,P1592,0.0642465130089086
368,P1593,0.6208394513868392
369,P1594,0.6026768213837146
370,P1595,0.8204708699400053
371,P1596,0.8405153432988779
372,P1597,0.8024643899646
373,P1598,0.6130553867275046
374,P1599,0.7505618739863452
375,P1600,0.7228005389317955
376,P1601,0.745707662377834
377,P1603,0.45708515651295856
378,P1604,0.46838066431412084
379,P1605,0.8349652506983349
380,P1606,0.6863443549236847
381,P1607,0.35670890563725444
382,P1608,0.7123004738836134
383,P1609,0.8384851157832555
384,P1610,9.730654948469919e-09
385,P1611,0.731534198776561
386,P1612,0.7227458895071831
387,P1613,0.77286835357324
388,P1614,0.7030521243977874
389,P1615,0.7787652259157603
390,P1616,0.6014057133058679
391,P1617,0.6789106427616703
392,P1618,0.3565837388939658
393,P1619,0.6522350249929889
394,P1620,0.7569055515185329
395,P1624,1.8601188256361922e-08
396,P1625,0.09481702007298043
397,P1626,0.7603991132946981
398,P1628,0.0
399,P1630,0.8303190080013143
400,P1631,0.3391277415345233
401,P1637,0.7868237917439364
402,P1638,0.7492417988130624
403,P1640,0.6966463335252084
404,P1641,0.8639710765354276
405,P1642,0.7643478136293149
406,P1643,0.6557120013031272
407,P1645,0.7601372882675589
408,P1647,0.750052959105357
409,P1650,0.8794723251253725
410,P1651,0.8681432204498268
411,P1652,0.4663427644685857
412,P1654,0.5131235100163178
413,P1656,0.7406757901510788
414,P1659,0.7873724884733926
415,P1661,0.835602720010721
416,P1662,0.7790839059108134
417,P1663,0.5186738973021316
418,P1664,0.5180514357083819
419,P1668,0.6265674050173011
420,P1669,0.7574315978038342
421,P1673,0.4814091426909094
422,P1674,0.7182816292222166
423,P1676,0.0
424,P1678,8.333291666717813e-07
425,P1680,0.0
426,P1682,0.5042740294272522
427,P1683,0.0
428,P1684,0.4800379895865109
429,P1685,0.7093389439900688
430,P1687,0.4734583370988542
431,P1688,0.7338514344302538
432,P1689,0.0
433,P1691,0.7460452337161925
434,P1692,0.8170669644069145
435,P1701,0.7057238680946786
436,P1702,0.0
437,P1703,0.6910901505894769
438,P1705,0.33098587355508435
439,P1707,0.012246925980071599
440,P1709,0.6332968690133554
441,P1710,0.6615508784299517
442,P1715,0.05159859887286411
443,P1716,0.7495680969776
444,P1717,0.7371238243533519
445,P1718,0.4079009023527014
446,P1721,0.4392205795980011
447,P1723,0.7364436417990081
448,P1724,0.7069569745011481
449,P1725,0.539834151441503
450,P1726,0.5506850107719735
451,P1727,0.7030040105480564
452,P1728,0.19592041737398047
453,P1729,1.937983934441334e-07
454,P1733,1.9841267295817033e-08
455,P1743,1.548215211588655e-08
456,P1746,0.0
457,P1752,0.0
458,P1753,0.0
459,P1754,0.8094928543563755
460,P1757,0.4770628138764258
461,P1760,0.7263235636345715
462,P1762,0.3463306022426408
463,P1763,0.5289178868191093
464,P1766,1.785714232038771e-08
465,P1767,0.6197558018385365
466,P1770,0.0
467,P1771,0.7331803073352722
468,P1772,0.0
469,P1773,0.881549855748826
470,P1774,0.8319090351155347
471,P1775,0.0
472,P1777,0.0
473,P1778,0.7294370809754728
474,P1779,0.7801630993717256
475,P1780,0.8318918419031311
476,P1781,0.6137521882501464
477,P1782,0.8545489694964572
478,P1783,1.999997599755332e-07
479,P1785,0.0
480,P1786,0.5092780709414886
481,P1787,0.8204843963460674
482,P1788,0.14848890646958046
483,P1789,0.378209146923962
484,P1790,0.7120046194373223
485,P1791,0.7342715171332588
486,P1792,0.9003564612494205
487,P1793,0.6084103605069977
488,P1794,0.007141667328549595
489,P1798,0.0
490,P1799,0.0
491,P1800,0.2619703455291694
492,P1801,0.5215192011532255
493,P1802,0.0
494,P1805,0.8479890500726146
495,P1806,0.8737312933362147
496,P1807,0.7149499089729232
497,P1808,0.8399573780977165
498,P1810,0.0
499,P1813,0.8445500578881592
500,P1814,0.6498156790176979
501,P1815,0.7501820802431709
502,P1817,0.3327680512913874
503,P1818,0.6689475672812824
504,P1820,0.7994744833163998
505,P1821,0.5777520882524045
506,P1822,0.7536240451151007
507,P1823,0.7000221182272691
508,P1826,0.7535205703022188
509,P1827,0.0
510,P1834,0.0
511,P1843,0.28765189453398554
512,P1844,0.0
513,P1846,0.0
514,P1848,0.0
515,P1849,0.07248400857904103
516,P1850,0.30268904563708
517,P1852,0.8807630534583575
518,P1854,0.7466362133432232
519,P1855,0.5896038323154804
520,P1857,0.0
521,P1860,0.7972346590764883
522,P1861,0.8613259657230545
523,P1862,0.5293660480448188
524,P1863,0.43510706722997927
525,P1864,0.0
526,P1865,0.7819178403733106
527,P1867,0.6465387047750291
528,P1868,0.7790028834078614
529,P1871,0.8401119027114752
530,P1872,0.8862703194223711
531,P1873,0.7985348045617121
532,P1874,0.7118634250434756
533,P1875,0.6551097444153753
534,P1876,0.6658931486204877
535,P1877,0.7962433982765372
536,P1884,0.0
537,P1885,0.40892677422066037
538,P1886,0.364749287656998
539,P1887,0.0
540,P1888,0.0
541,P1889,0.0
542,P1890,0.0
543,P1896,0.7655528291723435
544,P1899,0.45211136319604484
545,P1901,0.6651345589039557
546,P1902,0.41290880445422473
547,P1904,0.8126676795667113
548,P1905,0.7224214539547863
549,P1906,0.6610154091320561
550,P1907,0.0
551,P1908,0.5618911444489345
552,P1909,0.5162668219422181
553,P1910,0.7539154475201997
554,P1911,0.7578338692212914
555,P1912,0.5824663026235355
556,P1913,0.6948047200985792
557,P1914,0.6847196510308258
558,P1915,0.4495091304269383
559,P1916,0.0
560,P1917,0.8401090326305051
561,P211,1.8195048967495353e-07
562,P220,0.6320175442275986
563,P222,0.6664181614725708
564,P223,0.3712333215910678
565,P224,0.658114731731805
566,P225,0.5999947449481196
567,P226,1.3333327997244737e-07
568,P227,0.5782477653638557
569,P230,0.4177248953063236
570,P232,3.565062300925348e-08
571,P234,0.6969318510461765
572,P236,0.47966551452708794
573,P238,0.4211973087687608
574,P240,0.6831389697945327
575,P242,0.5175695228210542
576,P243,0.4877188107304492
577,P244,0.4828971095818676
578,P245,0.6758724288201576
579,P246,0.7572046284400535
580,P247,0.7951821119216329
581,P249,0.11193107648991851
582,P250,0.2081227672038758
583,P252,0.11751122819773752
584,P253,0.8129474455437664
585,P254,0.759366403481448
586,P256,0.5880212930060416
587,P257,0.6898487507431883
588,P258,0.7917685256607614
589,P259,0.0
590,P260,0.5273789748457504
591,P261,0.13404507705795543
592,P262,0.5359825157969035
593,P263,0.7802441163147911
594,P264,0.23560603209990072
595,P265,0.858648937975991
596,P267,0.6425646137044341
597,P268,0.8267028061373657
598,P269,0.7229665767297475
599,P271,0.6856019096375028
600,P272,0.6935048224516905
601,P273,0.7690853898002771
602,P275,0.7183323314730293
603,P276,0.41579418430119186
604,P277,0.4075438932945027
605,P278,0.23816258706076487
606,P279,0.11798300522526917
607,P280,0.07948674143735146
608,P281,0.7772067128897615
609,P282,1.1350737050275228e-07
610,P283,0.20833333302941281
611,P284,0.5323104688670394
612,P285,0.6958494183883398
613,P286,0.7208627434956165
614,P287,0.6936528851465635
615,P288,0.1614892704965556
616,P289,0.6628520431064705
617,P290,0.03333482600226556
618,P291,0.7104913453756259
619,P298,0.5666438153468595
620,P299,0.4947262306853526
621,P300,0.6920539095719083
622,P301,0.7463986276508021
623,P302,0.38427596301176536
624,P303,0.41283292975369834
625,P304,0.617417129857299
626,P305,0.27963053038532226
627,P306,0.6585298558197894
628,P307,0.31764713696931235
629,P353,0.6629531129896733
630,P354,0.652355402384503
631,P355,0.6704284147582484
632,P356,0.12386663549468446
633,P382,0.39176269357282845
634,P384,0.0
635,P385,0.0
636,P387,0.0
637,P391,0.5588807149145616
638,P393,0.0
639,P395,0.7850550198402549
640,P405,0.0
641,P409,0.6530237496563053
642,P411,0.0
643,P412,0.3306264807369639
644,P415,0.05701779818904651
645,P495,0.6042562306664039
646,P496,0.7634562738857223
647,P497,0.49154299099458854
648,P498,0.5195693953919138
649,P499,0.6080178338300171
650,P500,0.0
651,P501,0.4111842849851055
652,P502,0.7849536048793755
653,P504,0.5153243890976663
654,P505,0.0
655,P506,0.0
656,P507,0.599669483154108
657,P508,0.495971260756634
658,P509,0.5663853152527316
659,P510,0.723329375154622
660,P511,0.6632712261565661
661,P512,0.5987563313172888
662,P513,0.29973472335749707
663,P515,0.7550894172173802
664,P516,0.7977390909965398
665,P517,0.6431465978871019
666,P518,0.8278171892000551
667,P519,0.7459108634803004
668,P520,0.6246727416092459
669,P521,0.60475606144812
670,P522,0.7529565387313703
671,P523,3.508771706517422e-08
672,P524,0.39210113934956947
673,P525,0.8203134790054099
674,P526,0.494873203128686
675,P527,0.5013341908727751
676,P528,0.7151034448138935
677,P529,0.4032052166039082
678,P530,0.7645549775665139
679,P531,0.4248011082915051
680,P532,0.8315670499855468
681,P533,0.8006720977605699
682,P534,0.8583641397073378
683,P535,0.5179980032722654
684,P536,0.7820036479092076
685,P537,0.11923007867300484
686,P538,3.7037032996067865e-08
687,P539,0.7225861361362063
688,P540,0.0
689,P541,0.3586210037495685
690,P542,0.30369958180034384
691,P543,0.22309731274887856
692,P544,0.844206218278829
693,P545,0.45252201240731205
694,P546,0.6117259194396307
695,P547,0.26509685190856724
696,P548,0.705721075621601
697,P549,0.0
698,P550,0.12773722606832894
699,P551,0.4722598382514711
700,P552,0.790967823820087
701,P553,0.2606465015765055
702,P554,0.6536515462881524
703,P555,0.6917870558901282
704,P556,0.7522837327278054
705,P557,0.4795509899290433
706,P558,0.7427772130844945
707,P560,0.04672723619962482
708,P561,0.0
709,P564,0.6570255393020128
710,P566,0.5919701744231518
711,P567,0.6694544335031889
712,P568,0.404185647765097
713,P569,0.5670073811293046
714,P570,0.19998958066314976
715,P571,0.6467591460799655
716,P572,0.5288458801377912
717,P573,0.0
718,P574,0.4898431531034182
719,P575,0.3105083874329395
720,P576,0.4179456529324376
721,P577,0.40177993267750356
722,P579,0.0
723,P580,0.40780075991380993
724,P581,0.7064967620639231
725,P582,0.7177015684052339
726,P583,0.0
727,P584,0.5748266047858347
728,P585,0.7878652066470839
729,P586,1.999997599755332e-07
730,P588,0.7130689286711616
731,P589,0.5301419358778883
732,P590,0.7711300598565739
733,P591,0.10131634224898478
734,P592,0.2692554339352343
735,P593,0.6006306572379202
736,P594,0.8247534805759604
737,P597,0.6685130640595192
738,P598,0.776074795281156
739,P599,0.787424140804641
740,P600,0.2589220769297862
741,P601,0.3167716152852591
742,P603,0.0
743,P604,0.6452183806119938
744,P605,0.364344047840351
745,P606,0.11527534609971324
746,P608,0.6008646151503347
747,P609,0.2962977082541398
748,P610,0.8138316772797736
749,P611,0.004706108907638673
750,P612,0.6530511766038518
751,P613,0.7347190363600289
752,P614,0.3853780340217491
753,P615,0.6160884813226714
754,P616,0.7551611333854407
755,P617,0.3811049738319152
756,P618,0.6418599014371409
757,P619,0.6028330393348923
758,P620,0.5687793650453767
759,P621,0.7155623973099224
760,P622,0.6792032432860784
761,P623,0.5768215305831306
762,P624,0.5790755581130143
763,P625,0.42742749375827505
764,P626,0.0
765,P627,0.7623653431353324
766,P628,0.7050180943911999
767,P629,0.6842521242040216
768,P630,0.5488797999176641
769,P632,0.7401066656552754
770,P634,0.8557843657747828
771,P636,0.627014110377021
772,P637,0.1836290592495723
773,P639,0.7129011372940748
774,P642,0.5818176645232617
775,P644,1.4285711835704262e-07
776,P645,0.20467683064948317
777,P647,0.28733114274516736
778,P648,0.30967446119013653
779,P649,0.13971146545162028
780,P651,0.11392209556699506
781,P652,0.29509428463407683
782,P653,0.523970474671914
783,P655,0.4326698318988855
784,P656,0.3868702170518251
785,P658,0.3673079649532769
786,P659,1.2903175857781335e-06
787,P660,4.54545411310292e-08
788,P662,0.22381325536426988
789,P663,0.7251952639818644
790,P664,0.32149740703918306
791,P666,0.468889635678312
792,P667,0.0009478130781265248
793,P668,3.1746011586175626e-07
794,P669,2.1627465818241376e-08
795,P670,0.0
796,P671,0.22108994386689473
797,P672,0.0
798,P673,1.0840104880394108e-07
799,P674,2.590286800052688e-06
800,P675,0.3535802573378233
801,P676,9.960107957951436e-06
802,P677,0.051181592845850554
803,P678,0.061561561526309094
804,P679,0.18337738309428364
805,P680,0.4016689425100576
806,P681,0.0
807,P683,0.6730475208792385
808,P684,0.2927917130573223
809,P685,0.2880569278486699
810,P686,0.23230045956822176
811,P687,0.44074065428418496
812,P688,0.5074261042086596
813,P689,0.7010511690573082
814,P690,0.8205881236366693
815,P691,0.4512522478086449
816,P692,0.73595649039339
817,P693,0.43328167996860223
818,P694,0.7065708655392609
819,P695,0.5401657308072547
820,P696,0.857071033168413
821,P697,0.8324680017249444
822,P698,0.31408077273858603
823,P699,0.675066360196471
824,P700,0.8473696290924099
825,P701,0.261998040949192
826,P702,0.7168914940204816
827,P703,0.6835970024979184
828,P704,0.7132992330570251
829,P705,0.41628952690055865
830,P706,0.8048626372541843
831,P707,0.4354508196721313
832,P708,0.5764411027568923
833,P709,0.54408768085467
834,P710,0.6780104340494901
835,P711,0.0
836,P712,0.6532527911179506
837,P715,9.994003597857404e-05
838,P718,0.13872748702466853
839,P719,0.07407407407042699
840,P720,0.33451247264630746
841,P721,0.5172653868348944
842,P722,0.0
843,P723,0.5746150611061268
844,P725,0.19615945537005464
845,P726,0.8736132782570215
846,P727,0.5771899441408351
847,P729,0.0
848,P730,0.0
849,P733,0.0
850,P737,0.8815267199962424
851,P738,0.5183380392405638
852,P739,0.7719461981001008
853,P742,0.5267246888775821
854,P743,0.0
855,P744,3.9215640135203955e-07
856,P746,0.6937882791584733
857,P748,0.8668579280989438
858,P749,0.11715814341746134
859,P750,0.26951021487100024
860,P754,0.6654708114537705
861,P755,0.20615268963880307
862,P757,0.0
863,P758,0.755846443172756
864,P759,0.8434999807477888
865,P760,0.40007523345435236
866,P762,0.9003943055182607
867,P764,1.818180825896576e-07
868,P765,0.08633474576070654
869,P768,0.5315235296768629
870,P769,0.8201368080102605
871,P771,0.0
872,P773,0.0
873,P774,0.7742195277040864
874,P775,0.8753036764678787
875,P776,0.5532285982041436
876,P782,0.11710354209173945
877,P783,0.8458423290540856
878,P790,9.783692189735405e-09
879,P791,0.0
880,P792,0.0
881,P793,0.0
882,P794,8.942139551049166e-08
883,P795,0.0
884,P796,0.3290605748864667
885,P797,0.0
886,P798,0.7593841071620162
887,P799,0.0
888,P800,0.04631186030762191
889,P801,0.23286125709262784
890,P802,0.4985693489397519
891,P803,0.0
892,P804,0.4124322556740342
893,P806,0.11971856564800332
894,P807,0.0
895,P808,0.28764592039687154
896,P809,0.0
897,P810,1.6577777928183934e-08
898,P811,0.0
899,P812,2.0322722282806183e-08
900,P813,0.4913153591865904
901,P814,0.0
902,P815,0.29471275263396757
903,P817,1.4745021204021214e-08
904,P819,0.0
905,P820,0.595249313470226
906,P821,0.0
907,P822,0.0
908,P826,0.5167189818803755
909,P829,0.0
910,P831,0.0
911,P833,0.0
912,P835,0.0
913,P839,0.0
914,P840,0.0
915,P848,0.0
916,P851,0.4962601125511801
917,P852,0.0
918,P853,0.11872709310596952
919,P858,0.6520211296562374
920,P860,0.0
921,P864,0.0
922,P867,6.2124655864082e-08
923,P868,0.5499585859203098
924,P870,0.0
925,P872,0.7017736445140415
926,P874,0.2779408122223871
927,P875,1.135099503279946e-08
928,P876,0.208991415710161
929,P882,0.8887857088213309
930,P885,0.0
931,P887,0.0
932,P888,0.27209813884379075
933,P889,0.0
934,P890,0.0
935,P891,0.0
936,P892,0.0
937,P893,0.0004985044865403188
938,P894,0.0004985044865403188
939,P896,0.0004985044865403188
940,P897,0.0
941,P898,0.0
942,P900,0.0
943,P901,0.0
944,P902,0.0
945,P903,0.0
946,P904,0.0
947,P905,0.0
948,P906,0.0
949,P907,0.0
950,P908,0.0
951,P909,0.0
952,P910,0.0
953,P911,0.0
954,P912,0.0
955,P914,0.0
956,P915,0.0
957,P916,0.0
958,P917,0.0
959,P918,0.414745450386228
960,P919,0.0
961,P920,0.4928270049757424
962,P921,0.625787420410403
963,P922,0.40454003995803933
964,P923,0.5229364813528976
965,P924,0.7191713180772881
966,P925,0.557725687769127
967,P926,0.4875288005216373
968,P927,0.6182085168869309
969,P928,0.5957665832260137
970,P929,0.602381427637102
971,P930,0.7008686648100735
972,P932,0.5859770891641598
973,P933,0.5579859102548279
974,P934,0.7043902464308587
975,P936,0.7661323106889313
976,P937,0.6743818409133775
977,P938,0.12897144674093386
978,P939,0.8321937875805632
979,P941,0.4602261781532313
980,P942,0.7462044470346463
981,P943,0.14053487152581945
982,P945,0.34043529378559634
983,P946,0.3702588500664269
984,P947,0.6496589087473074
985,P948,0.7068742359864362
986,P949,0.6455962238587452
987,P950,0.14932861225619254
988,P951,0.33017130479638224
989,P952,0.6188945548753879
990,P953,0.23407622607628853
991,P954,0.7731644798924419
992,P955,7.777777288886512e-08
993,P956,0.7540192957230165
994,P957,0.6870749713651029
995,P958,0.5983113571801983
996,P959,0.18287208050558823
997,P960,0.5864128886223141
998,P962,0.5652865659274929
999,P963,0.7197287915122992
1000,P964,0.8335705072372599
1001,P965,0.784939203096338
1002,P966,0.73064062168117
1003,P968,0.6567104717324712
1004,P969,0.015149544940787907
